X	20 ng/ul	40 ng/ul	80ngul	160 ng/ul
9.64130653266332	0.8225102567903101	0.9993949522226588	0.9999999988649269	1.0
9.725879396984928	0.8299838518603126	0.9994558096355444	0.999999999095294	1.0
9.810452261306535	0.8371967972876484	0.9995105470812078	0.9999999992789074	1.0
9.895025125628143	0.8441533784432832	0.9995597797465391	0.9999999994252557	1.0
9.97959798994975	0.8508582643795021	0.9996040610300149	0.9999999995419022	1.0
10.06417085427136	0.8573164594537971	0.9996438887373122	0.9999999996348748	1.0
10.148743718592968	0.8635332571518896	0.9996797106577692	0.9999999997089782	1.0
10.233316582914576	0.869514196284769	0.9997119295831429	0.9999999997680422	1.0
10.317889447236183	0.8752650196864233	0.999740907824105	0.9999999998151189	1.0
10.402462311557791	0.8807916354953547	0.9997669712744659	0.9999999998526412	1.0
10.487035175879399	0.8861000810640985	0.9997904130682063	0.9999999998825482	1.0
10.571608040201008	0.8911964895067751	0.9998114968699373	0.9999999999063854	1.0
10.656180904522616	0.8960870588650898	0.9998304598354006	0.9999999999253849	1.0
10.740753768844224	0.9007780238479726	0.9998475152749825	0.9999999999405282	1.0
10.825326633165831	0.9052756300789396	0.9998628550499521	0.9999999999525983	1.0
10.909899497487439	0.9095861107680068	0.9998766517281712	0.9999999999622187	1.0
10.994472361809047	0.9137156657112402	0.9998890605233663	0.9999999999698865	1.0
11.079045226130654	0.9176704425104779	0.9999002210396487	0.9999999999759981	1.0
11.163618090452264	0.9214565198980568	0.9999102588408049	0.9999999999808694	1.0
11.248190954773872	0.9250798930461894	0.9999192868619314	0.999999999984752	1.0
11.33276381909548	0.9285464607376557	0.9999274066792305	0.9999999999878466	1.0
11.417336683417087	0.9318620142733703	0.9999347096521987	0.9999999999903132	1.0
11.501909547738695	0.935032227992898	0.9999412779510201	0.9999999999922792	1.0
11.586482412060302	0.9380626512858368	0.9999471854806892	0.9999999999938461	1.0
11.671055276381912	0.9409587019749348	0.9999524987122348	0.9999999999950951	1.0
11.75562814070352	0.943725660955636	0.999957277430377	0.9999999999960906	1.0
11.840201005025127	0.9463686679812682	0.9999615754060127	0.999999999996884	1.0
11.924773869346735	0.9488927184881157	0.9999654410010823	0.9999999999975164	1.0
12.009346733668343	0.9513026613600294	0.999968917712615	0.9999999999980205	1.0
12.09391959798995	0.9536031975378563	0.9999720446620625	0.9999999999984223	1.0
12.17849246231156	0.9557988793847517	0.9999748570354241	0.9999999999987425	1.0
12.263065326633168	0.9578941107242362	0.9999773864791078	0.9999999999989977	1.0
12.347638190954775	0.9598931474736312	0.9999796614559777	0.9999999999992011	1.0
12.432211055276383	0.9618000988011712	0.9999817075655922	0.9999999999993632	1.0
12.51678391959799	0.9636189287406028	0.9999835478322316	0.9999999999994925	1.0
12.601356783919599	0.9653534582024033	0.999985202963956	0.9999999999995954	1.0
12.685929648241208	0.9670073673258501	0.9999866915856053	0.9999999999996776	1.0
12.770502512562816	0.968584198121033	0.9999880304483628	0.999999999999743	1.0
12.855075376884423	0.970087357354496	0.9999892346182391	0.9999999999997952	1.0
12.939648241206031	0.9715201196365381	0.9999903176455955	0.9999999999998367	1.0
13.024221105527639	0.9728856306722602	0.9999912917176164	0.9999999999998699	1.0
13.108793969849247	0.974186910642249	0.9999921677954418	0.9999999999998963	1.0
13.193366834170856	0.9754268576823159	0.9999929557375072	0.9999999999999173	1.0
13.277939698492464	0.9766082514349848	0.9999936644104753	0.9999999999999342	1.0
13.362512562814072	0.9777337566484466	0.9999943017890074	0.9999999999999475	1.0
13.44708542713568	0.9788059268014767	0.9999948750454996	0.9999999999999581	1.0
13.531658291457287	0.9798272077353704	0.9999953906307911	0.9999999999999666	1.0
13.616231155778895	0.9807999412762833	0.9999958543467536	0.9999999999999734	1.0
13.700804020100504	0.9817263688334978	0.9999962714115778	0.9999999999999788	1.0
13.785376884422112	0.9826086349610692	0.9999966465184925	0.9999999999999831	1.0
13.86994974874372	0.9834487908720684	0.999996983888577	0.9999999999999866	1.0
13.954522613065327	0.9842487978962237	0.9999972873182597	0.9999999999999892	1.0
14.039095477386935	0.9850105308731983	0.9999975602220387	0.9999999999999915	1.0
14.123668341708543	0.9857357814750294	0.9999978056709052	0.9999999999999932	1.0
14.208241206030152	0.9864262614524077	0.9999980264269007	0.9999999999999946	1.0
14.29281407035176	0.9870836058005146	0.9999982249741981	0.9999999999999957	1.0
14.377386934673368	0.9877093758410466	0.9999984035470556	0.9999999999999966	1.0
14.461959798994975	0.9883050622178815	0.9999985641549591	0.9999999999999972	1.0
14.546532663316583	0.9888720878045588	0.999998708605235	0.9999999999999978	1.0
14.63110552763819	0.9894118105223872	0.9999988385233871	0.9999999999999982	1.0
14.7156783919598	0.9899255260685508	0.9999989553713894	0.9999999999999986	1.0
14.800251256281408	0.9904144705540755	0.9999990604641371	0.9999999999999989	1.0
14.884824120603016	0.9908798230519434	0.9999991549842431	0.9999999999999991	1.0
14.969396984924623	0.9913227080560094	0.9999992399953462	0.9999999999999993	1.0
15.053969849246231	0.9917441978516914	0.99999931645408	0.9999999999999994	1.0
15.138542713567839	0.9921453147996769	0.9999993852208381	0.9999999999999996	1.0
15.223115577889448	0.9925270335341139	0.9999994470694559	0.9999999999999997	1.0
15.307688442211056	0.9928902830769457	0.9999995026959188	0.9999999999999997	1.0
15.392261306532664	0.9932359488702107	0.9999995527261938	0.9999999999999998	1.0
15.476834170854271	0.9935648747282481	0.9999995977232742	0.9999999999999998	1.0
15.561407035175879	0.9938778647118606	0.9999996381935141	0.9999999999999999	1.0
15.645979899497487	0.9941756849265582	0.9999996745923273	0.9999999999999999	1.0
15.730552763819096	0.9944590652470676	0.9999997073293113	0.9999999999999999	1.0
15.815125628140704	0.9947287009703312	0.9999997367728571	0.9999999999999999	1.0
15.899698492462312	0.9949852543992427	0.9999997632542943	0.9999999999999999	1.0
15.98427135678392	0.9952293563593805	0.9999997870716199	1.0	1.0
16.06884422110553	0.9954616076509942	0.9999998084928514	1.0	1.0
16.153417085427137	0.9956825804384907	0.999999827759043	1.0	1.0
16.237989949748744	0.9958928195796448	0.9999998450869982	1.0	1.0
16.322562814070352	0.9960928438967331	0.9999998606717093	1.0	1.0
16.40713567839196	0.9962831473917512	0.999999874688552	1.0	1.0
16.491708542713567	0.9964642004078398	0.9999998872952583	1.0	1.0
16.576281407035175	0.996636450738998	0.9999998986336923	1.0	1.0
16.660854271356783	0.996800324690113	0.9999999088314461	1.0	1.0
16.74542713567839	0.9969562280892905	0.9999999180032753	1.0	1.0
16.83	0.9971045472544089	0.999999926252391	1.0	1.0
