X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM
13.188140703517588	0.7359446865371441	0.7881859635068081	0.8481802935589232	0.9320911667272315	0.9936005792425534	0.999938562649978	0.9999984639256035	0.9999999872250849
13.333065326633164	0.7444256729226666	0.7991976532669779	0.8596842482062563	0.941099701288237	0.9954837320230516	0.9999724852260682	0.9999995409815815	0.9999999979156159
13.477989949748743	0.752838036349153	0.8099898049961627	0.8707431339351227	0.9492840838465852	0.9968803548013963	0.9999883674391419	0.9999998750528154	0.9999999997072803
13.622914572864321	0.7611750995098393	0.8205463977794895	0.8813374146965175	0.9566623382928615	0.9978933115279814	0.9999953764720346	0.9999999692410246	0.9999999999650545
13.7678391959799	0.7694302158957209	0.8308519886561424	0.8914501493408057	0.9632603986124361	0.9986109745523118	0.9999982799469509	0.9999999932049178	0.9999999999965009
13.912763819095478	0.7775967873188183	0.8408918193241344	0.9010672090736458	0.9691113783211085	0.9991070236685455	0.9999994038954327	0.999999998664134	0.9999999999997103
14.057688442211054	0.7856682820073161	0.8506519223529291	0.9101774635092335	0.9742546606466046	0.9994410761020469	0.999999808526403	0.9999999997683866	0.9999999999999805
14.202613065326632	0.7936382532077426	0.8601192256173902	0.9187729299260313	0.9787348442711562	0.9996599304730379	0.999999943306126	0.9999999999649263	0.999999999999999
14.34753768844221	0.8015003582215656	0.8692816535908366	0.9268488809095369	0.9826005858721776	0.9997992022952257	0.9999999846159967	0.9999999999954093	1.0
14.492462311557789	0.8092483777958377	0.8781282240789637	0.9344039063466543	0.9859033847560431	0.9998851444770764	0.9999999961981761	0.9999999999994865	1.0
14.637386934673366	0.8168762357798751	0.8866491389434712	0.941439926702845	0.9886963563547037	0.9999364780777679	0.9999999991500516	0.9999999999999515	1.0
14.782311557788944	0.8243780189525332	0.8948358673575197	0.947962155642382	0.9910330402260789	0.999966100086496	0.9999999998293324	0.9999999999999962	1.0
14.927236180904522	0.8317479969174926	0.9026812201572906	0.9539790113103317	0.9929662846336239	0.999982580048067	0.9999999999694562	0.9999999999999998	1.0
15.0721608040201	0.83898064195727	0.9101794139070788	0.9595019769406518	0.9945472441042951	0.9999914003311458	0.999999999995168	1.0	1.0
15.217085427135677	0.8460706487304293	0.9173261233808812	0.9645454128398124	0.9958245190251827	0.9999959312998361	0.9999999999993302	1.0	1.0
15.362010050251255	0.8530129536909112	0.9241185212819609	0.9691263231671523	0.9968434578652894	0.9999981598297253	0.9999999999999194	1.0	1.0
15.506934673366834	0.8598027541035288	0.9305553041730101	0.9732640822374928	0.9976456335671551	0.9999992065662441	0.9999999999999917	1.0	1.0
15.651859296482412	0.8664355265256989	0.9366367037719828	0.9769801262551124	0.9982684966110366	0.9999996747895314	0.9999999999999992	1.0	1.0
15.796783919597988	0.8729070446224284	0.9423644829800285	0.9802976174014294	0.9987451987471967	0.999999873673326	1.0	1.0	1.0
15.941708542713567	0.8792133961796188	0.9477419162448447	0.9832410879983254	0.9991045738926878	0.9999999536448472	1.0	1.0	1.0
16.086633165829145	0.8853509991799465	0.9527737541207499	0.9858360730200246	0.9993712565838369	0.9999999839865649	1.0	1.0	1.0
16.231557788944723	0.8913166168060505	0.9574661721605354	0.9881087395040731	0.9995659139422785	0.9999999948110918	1.0	1.0	1.0
16.3764824120603	0.8971073712375686	0.9618267045575538	0.9900855214028981	0.9997055645044131	0.999999998428918	1.0	1.0	1.0
16.52140703517588	0.9027207561118035	0.9658641632427512	0.9917927681203876	0.9998039565016151	0.9999999995573313	1.0	1.0	1.0
16.66633165829146	0.9081546475225101	0.969588543423208	0.9932564144038297	0.9998719791475928	0.9999999998844328	1.0	1.0	1.0
16.811256281407033	0.9134073134375289	0.9730109168187467	0.9945016784330579	0.9999180829530987	0.9999999999721727	1.0	1.0	1.0
16.95618090452261	0.9184774214237665	0.976143314103773	0.995552793899267	0.9999486887092718	0.99999999999385	1.0	1.0	1.0
17.10110552763819	0.923364044577339	0.9789985982855017	0.9964327806386359	0.9999685691546625	0.9999999999987589	1.0	1.0	1.0
17.246030150753768	0.9280666655675479	0.9815903309402848	0.99716325703125	0.9999811920370276	0.9999999999997725	1.0	1.0	1.0
17.390954773869346	0.9325851787156789	0.9839326333808437	0.99776429594998	0.9999890178870501	0.9999999999999624	1.0	1.0	1.0
17.535879396984924	0.9369198900433647	0.9860400449337137	0.9982543246061583	0.9999937499841931	0.9999999999999944	1.0	1.0	1.0
17.680804020100503	0.9410715152403311	0.9879273805641399	0.9986500672486662	0.9999965374528805	0.9999999999999992	1.0	1.0	1.0
17.82572864321608	0.9450411755176206	0.9896095900923944	0.9989665283875238	0.9999981350272439	0.9999999999999999	1.0	1.0	1.0
17.970653266331656	0.9488303913297551	0.9911016211997931	0.9992170130840143	0.9999990247235526	1.0	1.0	1.0	1.0
18.115577889447234	0.9524410739675488	0.9924182883249278	0.9994131799204391	0.9999995055188308	1.0	1.0	1.0	1.0
18.260502512562812	0.9558755150422682	0.9935741494027168	0.9995651215668572	0.9999997572844052	1.0	1.0	1.0	1.0
18.40542713567839	0.9591363739013217	0.9945833922043245	0.9996814674201726	0.9999998848404282	1.0	1.0	1.0	1.0
18.55035175879397	0.9622266630354265	0.9954597317998299	0.9997695026093775	0.9999999472705399	1.0	1.0	1.0	1.0
18.695276381909547	0.9651497315570106	0.9962163203941772	0.9998352977321263	0.9999999767394248	1.0	1.0	1.0	1.0
18.840201005025126	0.9679092468491822	0.9968656704880756	0.9998838439908568	0.9999999901319995	1.0	1.0	1.0	1.0
18.985125628140704	0.9705091745037018	0.9974195919978375	0.999919188898015	0.9999999959814408	1.0	1.0	1.0	1.0
